date,item_code,brand_name,quantity,unit_price,executive
2022-07-01,NES1556,Milo,1,136.31,Hazim
2022-07-04,NES1557,Maggi,7,45.86,Wei Yong
2022-07-13,NES1558,Koko Krunch,7,125.87,John
2022-06-26,NES1559,Nescafé,7,116.2,Viknesh
2022-07-17,NES1560,Lactogrow,6,34.56,Amira
2022-06-29,NES1561,Nescafé,6,106.63,Wei Yong
2022-07-12,NES1562,KitKat,9,112.16,Wei Yong
2022-07-15,NES1563,Koko Krunch,10,31.07,John
2022-07-22,NES1564,Gold Cornflakes,6,34.88,John
2022-06-29,NES1565,KitKat,7,77.45,Wei Yong
2022-07-14,NES1566,Gold Cornflakes,7,80.3,John
2022-06-26,NES1567,Nescafé,5,141.29,John
2022-06-28,NES1568,Lactogrow,6,30.18,Wei Yong
2022-07-08,NES1569,Gold Cornflakes,9,98.34,Wei Yong
2022-07-24,NES1570,Nescafé,6,144.84,Amira
2022-06-29,NES1571,Gold Cornflakes,3,104.23,Viknesh
2022-07-06,NES1572,Nescafé,3,125.94,Wei Yong
2022-07-11,NES1573,Lactogrow,9,45.87,Wei Yong
2022-06-25,NES1574,Milo,5,136.75,Wei Yong
2022-07-24,NES1575,Koko Krunch,7,52.81,Amira
2022-07-17,NES1576,Cerelac,7,49.59,John
2022-06-28,NES1577,Cerelac,3,109.35,Amira
2022-07-02,NES1578,Lactogrow,6,68.27,Amira
2022-06-25,NES1579,Gold Cornflakes,5,137.17,Viknesh
2022-07-16,NES1580,Koko Krunch,3,102.27,John
2022-07-24,NES1581,Maggi,4,134.59,Hazim
2022-07-19,NES1582,Koko Krunch,9,57.92,Hazim
2022-07-23,NES1583,Nestum,2,69.01,Hazim
2022-07-14,NES1584,Nestum,6,34.41,Hazim
2022-07-11,NES1585,Milo,8,82.3,Hazim
2022-07-24,NES1586,Gold Cornflakes,8,36.6,John
2022-07-11,NES1587,Cerelac,8,76.02,Hazim
2022-06-27,NES1588,Nescafé,9,49.19,Wei Yong
2022-07-20,NES1589,KitKat,9,58.97,Viknesh
2022-07-02,NES1590,Cerelac,8,81.77,Hazim
2022-07-09,NES1591,Nestum,10,94.48,Amira
2022-07-18,NES1592,Milo,10,140.8,Amira
2022-07-22,NES1593,Nestum,5,98.33,Viknesh
2022-06-30,NES1594,Milo,1,57.31,John
2022-07-13,NES1595,Maggi,9,137.67,Wei Yong
2022-06-29,NES1596,Maggi,9,103.06,Wei Yong
2022-06-25,NES1597,Milo,7,140.49,Wei Yong
2022-06-24,NES1598,Lactogrow,1,43.35,Amira
2022-07-01,NES1599,Koko Krunch,9,105.01,Hazim
2022-07-13,NES1600,Lactogrow,2,117.06,Wei Yong
2022-07-03,NES1601,Nescafé,8,50.31,Viknesh
2022-07-23,NES1602,Cerelac,9,59.98,Wei Yong
2022-07-01,NES1603,Maggi,6,54.58,Viknesh
2022-07-21,NES1604,Milo,9,44.2,John
2022-07-06,NES1605,Cerelac,4,67.14,Hazim
2022-06-26,NES1606,Milo,8,114.44,John
2022-06-28,NES1607,KitKat,5,131.8,Amira
2022-07-16,NES1608,Cerelac,9,74.98,Wei Yong
2022-07-01,NES1609,Nestum,2,98.11,Viknesh
2022-07-12,NES1610,Koko Krunch,4,50.12,Amira
2022-06-29,NES1611,Nestum,4,34.94,Viknesh
2022-07-15,NES1612,Gold Cornflakes,1,36.63,Viknesh
2022-07-08,NES1613,Cerelac,4,112.42,Wei Yong
2022-07-02,NES1614,Koko Krunch,9,43.8,John
2022-07-24,NES1615,Nestum,8,32.83,John
2022-07-23,NES1616,KitKat,6,138.09,Wei Yong
2022-07-02,NES1617,Cerelac,5,84.64,Wei Yong
2022-07-17,NES1618,KitKat,3,112.54,Viknesh
2022-07-09,NES1619,Nescafé,1,107.21,Hazim
2022-07-08,NES1620,KitKat,8,121.46,Wei Yong
2022-06-27,NES1621,Cerelac,7,105.99,Hazim
2022-07-21,NES1622,Gold Cornflakes,4,92.77,Viknesh
2022-07-15,NES1623,Nescafé,2,84.13,Amira
2022-06-28,NES1624,KitKat,10,114.19,Amira
2022-07-23,NES1625,Koko Krunch,9,112.32,Viknesh
2022-07-10,NES1626,Lactogrow,2,48.96,Amira
2022-07-23,NES1627,Gold Cornflakes,4,84.85,Hazim
2022-07-05,NES1628,Gold Cornflakes,9,30.77,Hazim
2022-07-08,NES1629,Maggi,8,120.41,Viknesh
2022-07-18,NES1630,Gold Cornflakes,1,104.86,John
2022-07-03,NES1631,KitKat,5,48.79,Amira
2022-07-09,NES1632,Lactogrow,10,101.32,Viknesh
2022-07-03,NES1633,Cerelac,6,133.78,John
2022-07-01,NES1634,Lactogrow,2,149.52,Amira
2022-07-06,NES1635,Nescafé,4,36.62,Amira
2022-06-26,NES1636,Gold Cornflakes,7,123.21,Amira
2022-07-07,NES1637,Nescafé,6,145.47,Amira
2022-07-05,NES1638,Lactogrow,8,50.9,John
2022-07-12,NES1639,Maggi,4,46.88,Wei Yong
2022-07-14,NES1640,Nescafé,2,128.49,Hazim
2022-07-11,NES1641,Cerelac,4,85.56,John
2022-07-12,NES1642,Lactogrow,8,113.62,Amira
2022-07-08,NES1643,Milo,4,68.44,Hazim
2022-07-18,NES1644,KitKat,7,89.9,Amira
2022-07-02,NES1645,Milo,1,61.14,John
2022-07-06,NES1646,Koko Krunch,1,40.27,Viknesh
2022-06-29,NES1647,Gold Cornflakes,4,39.81,Hazim
2022-07-20,NES1648,Nestum,3,36.94,Viknesh
2022-07-10,NES1649,Cerelac,10,114.84,John
2022-07-14,NES1650,KitKat,6,109.88,John
2022-07-15,NES1651,KitKat,9,141.34,Hazim
2022-07-10,NES1652,Cerelac,7,57.53,Wei Yong
2022-06-27,NES1653,KitKat,7,132.52,John
2022-07-23,NES1654,KitKat,3,65.31,Amira
2022-07-15,NES1655,Lactogrow,2,115.31,Wei Yong
2022-07-02,NES1656,Lactogrow,2,51.48,Amira
2022-07-04,NES1657,Nestum,5,65.1,Hazim
2022-06-25,NES1658,Nescafé,1,142.79,Hazim
2022-07-17,NES1659,Nestum,3,147.59,Wei Yong
2022-07-06,NES1660,Lactogrow,4,42.31,John
2022-07-21,NES1661,Lactogrow,2,80.3,Hazim
2022-07-10,NES1662,Milo,1,42.3,Viknesh
2022-07-14,NES1663,Nescafé,7,140.9,John
2022-07-17,NES1664,Nescafé,8,126.82,Viknesh
2022-06-24,NES1665,Milo,3,149.65,John
2022-07-10,NES1666,Maggi,5,113.05,Viknesh
2022-07-05,NES1667,Lactogrow,1,147.84,Hazim
2022-07-03,NES1668,Nestum,8,99.2,Amira
2022-07-23,NES1669,Cerelac,7,135.29,Viknesh
2022-06-24,NES1670,Maggi,9,77.33,Viknesh
2022-07-16,NES1671,Maggi,9,71.81,Hazim
2022-07-09,NES1672,Maggi,10,133.05,Wei Yong
2022-06-27,NES1673,Cerelac,7,109.89,Amira
2022-06-26,NES1674,Nestum,9,40.48,Hazim
2022-07-14,NES1675,Koko Krunch,10,30.59,Wei Yong
2022-07-03,NES1676,Cerelac,8,64.82,Wei Yong
2022-07-13,NES1677,Gold Cornflakes,10,107.03,Viknesh
2022-07-01,NES1678,Nestum,9,117.22,Hazim
2022-07-17,NES1679,Koko Krunch,10,75.01,Viknesh
2022-07-01,NES1680,Nescafé,2,75.09,Hazim
2022-07-08,NES1681,Gold Cornflakes,6,76.45,Amira
2022-07-24,NES1682,Nescafé,2,120.25,John
2022-07-21,NES1683,Gold Cornflakes,3,91.6,Viknesh
2022-06-26,NES1684,Nestum,10,114.01,Hazim
2022-07-06,NES1685,Lactogrow,2,31.6,Viknesh
2022-07-04,NES1686,Milo,6,141.65,Amira
2022-07-24,NES1687,KitKat,3,126.71,Amira
2022-07-22,NES1688,Koko Krunch,4,101.82,Viknesh
2022-07-24,NES1689,Koko Krunch,6,57.67,Viknesh
2022-07-15,NES1690,Nestum,6,34.14,Amira
2022-06-30,NES1691,Lactogrow,4,137.08,John
2022-07-24,NES1692,Lactogrow,8,120.36,Amira
2022-07-09,NES1693,Cerelac,5,83.16,Amira
2022-07-13,NES1694,Gold Cornflakes,2,99.52,Amira
2022-07-15,NES1695,KitKat,1,147.78,Hazim
2022-06-24,NES1696,KitKat,7,64.97,Hazim
2022-07-02,NES1697,Nescafé,5,78.26,Amira
2022-07-06,NES1698,Gold Cornflakes,2,117.64,Amira
2022-07-21,NES1699,Koko Krunch,7,45.72,Amira
2022-06-30,NES1700,KitKat,2,108.04,Hazim
2022-07-16,NES1701,Nescafé,2,72.66,Amira
2022-07-21,NES1702,Gold Cornflakes,1,57.92,Amira
2022-07-13,NES1703,Koko Krunch,7,122.39,Amira
2022-07-03,NES1704,Koko Krunch,9,63.57,Hazim
2022-07-10,NES1705,Maggi,7,130.95,Wei Yong
2022-06-30,NES1706,KitKat,9,36.22,Viknesh
2022-07-16,NES1707,Maggi,3,43.57,Wei Yong
2022-07-11,NES1708,Koko Krunch,4,87.2,Viknesh
2022-06-26,NES1709,Gold Cornflakes,4,64.5,Wei Yong
2022-07-20,NES1710,KitKat,4,62.08,Amira
2022-07-18,NES1711,KitKat,3,101.18,Wei Yong
2022-06-28,NES1712,Lactogrow,6,136.22,Viknesh
2022-07-10,NES1713,Koko Krunch,7,119.1,Amira
2022-07-02,NES1714,Cerelac,3,124.49,Viknesh
2022-07-03,NES1715,Maggi,8,82.72,John
2022-07-10,NES1716,Cerelac,8,132.01,Hazim
2022-07-21,NES1717,Koko Krunch,2,40.32,Viknesh
2022-07-06,NES1718,Nestum,3,98.52,Amira
2022-07-07,NES1719,Maggi,6,131.77,Viknesh
2022-06-30,NES1720,Milo,4,130.12,Viknesh
2022-07-18,NES1721,Koko Krunch,1,70.35,John
2022-07-18,NES1722,KitKat,4,128.86,Wei Yong
2022-07-16,NES1723,Cerelac,7,112.41,Wei Yong
2022-06-24,NES1724,Nestum,10,146.79,Amira
2022-06-25,NES1725,Gold Cornflakes,8,114.89,Amira
2022-07-10,NES1726,KitKat,3,53.05,John
2022-07-01,NES1727,Maggi,3,98.87,John
2022-07-08,NES1728,Milo,3,135.42,John
2022-06-28,NES1729,Nescafé,7,102.31,Amira
2022-07-07,NES1730,Koko Krunch,7,63.25,Viknesh
2022-07-22,NES1731,Lactogrow,2,120.24,Viknesh
2022-06-30,NES1732,Nescafé,10,42.8,Amira
2022-07-07,NES1733,Gold Cornflakes,3,143.19,John
2022-06-24,NES1734,Gold Cornflakes,5,136.19,Hazim
2022-07-21,NES1735,Nestum,10,93.31,Amira
2022-07-17,NES1736,Nestum,3,62.31,Hazim
2022-07-20,NES1737,Maggi,4,129.02,John
2022-07-09,NES1738,Nescafé,3,71.33,Amira
2022-07-18,NES1739,Maggi,8,42.75,Viknesh
2022-07-11,NES1740,KitKat,4,104.26,Wei Yong
2022-07-22,NES1741,Maggi,3,82.34,Wei Yong
2022-06-28,NES1742,KitKat,8,96.89,Viknesh
2022-06-27,NES1743,KitKat,9,127.66,Wei Yong
2022-07-17,NES1744,Gold Cornflakes,10,45.72,Amira
2022-07-11,NES1745,KitKat,4,72.59,Wei Yong
2022-07-05,NES1746,Cerelac,9,36.74,Hazim
2022-07-13,NES1747,Lactogrow,9,97.29,John
2022-06-24,NES1748,Nestum,10,56.16,Viknesh
2022-07-03,NES1749,Gold Cornflakes,8,39.92,Amira
2022-07-01,NES1750,Koko Krunch,4,37.85,John
2022-07-21,NES1751,KitKat,7,96.99,John
2022-07-17,NES1752,Maggi,7,109.22,Amira
2022-07-18,NES1753,Nestum,2,115.53,Amira
2022-07-06,NES1754,Koko Krunch,1,129.91,Wei Yong
2022-07-18,NES1755,Milo,4,42.87,Amira
2022-07-15,NES1756,Maggi,3,92.24,Wei Yong
2022-07-14,NES1757,Koko Krunch,5,62.24,Amira
2022-07-21,NES1758,Gold Cornflakes,2,65.4,Wei Yong
2022-07-02,NES1759,Cerelac,5,45.92,Viknesh
2022-07-19,NES1760,Koko Krunch,4,88.24,Hazim
2022-07-04,NES1761,KitKat,1,41.24,John
2022-06-28,NES1762,Koko Krunch,9,42.52,Hazim
2022-07-17,NES1763,Cerelac,8,93.74,John
2022-07-09,NES1764,Maggi,2,74.39,Wei Yong
2022-07-03,NES1765,Nescafé,8,40.44,Wei Yong
2022-07-16,NES1766,Nescafé,4,108.47,John
2022-07-10,NES1767,Maggi,7,86.59,Hazim
2022-07-08,NES1768,Lactogrow,8,65.25,Viknesh
2022-07-04,NES1769,Cerelac,7,31.86,Viknesh
2022-07-02,NES1770,Milo,7,146.97,Hazim
2022-07-02,NES1771,Maggi,9,48.78,Amira
2022-07-23,NES1772,Lactogrow,4,93.35,John
2022-07-21,NES1773,Koko Krunch,6,52.72,Wei Yong
2022-07-24,NES1774,Gold Cornflakes,2,52.5,Hazim
2022-07-16,NES1775,Nestum,3,49.85,Hazim
2022-07-03,NES1776,Nestum,5,91.49,Hazim
2022-07-23,NES1777,Nescafé,3,139.88,Viknesh
2022-07-01,NES1778,Maggi,9,148.91,Hazim
2022-07-23,NES1779,Gold Cornflakes,8,133.46,Wei Yong
2022-07-13,NES1780,Milo,2,85.97,Wei Yong
2022-06-25,NES1781,Nescafé,10,33.16,John
2022-07-19,NES1782,Gold Cornflakes,9,96.62,Amira
2022-07-13,NES1783,Nestum,5,72.07,Wei Yong
2022-07-17,NES1784,Nescafé,10,37.71,Amira
2022-07-03,NES1785,KitKat,9,67.04,Viknesh
2022-06-29,NES1786,Koko Krunch,6,118.28,Amira
2022-06-30,NES1787,KitKat,1,117.93,Wei Yong
2022-07-07,NES1788,Nestum,6,102.75,Amira
2022-07-05,NES1789,Nescafé,5,135.19,Hazim
2022-07-04,NES1790,Nestum,4,111.57,Hazim
2022-06-26,NES1791,Koko Krunch,6,52.83,John
2022-07-23,NES1792,Nescafé,10,149.79,Wei Yong
2022-07-05,NES1793,Nescafé,10,134.59,Amira
2022-06-29,NES1794,Koko Krunch,8,110.62,John
2022-07-03,NES1795,KitKat,7,79.4,Amira
2022-07-14,NES1796,Maggi,2,62.0,Wei Yong
2022-07-11,NES1797,Koko Krunch,2,104.69,Hazim
2022-07-07,NES1798,Milo,6,64.36,Viknesh
2022-07-21,NES1799,Lactogrow,7,89.87,Amira
2022-07-24,NES1800,Maggi,4,79.29,Hazim
2022-07-24,NES1801,Maggi,6,46.8,Hazim
2022-07-20,NES1802,Lactogrow,4,59.18,Wei Yong
2022-06-27,NES1803,Milo,10,138.0,Amira
2022-07-18,NES1804,KitKat,6,44.0,Hazim
2022-06-30,NES1805,Nestum,6,86.23,Wei Yong
2022-06-27,NES1806,Lactogrow,9,143.9,Viknesh
2022-07-12,NES1807,Nescafé,8,52.78,John
2022-07-20,NES1808,Maggi,9,97.32,John
2022-06-30,NES1809,Nestum,6,146.18,Wei Yong
2022-07-11,NES1810,Koko Krunch,7,43.74,John
2022-06-25,NES1811,Koko Krunch,9,130.87,Hazim
2022-07-05,NES1812,KitKat,10,40.31,Amira
2022-06-25,NES1813,KitKat,6,88.14,Hazim
2022-06-27,NES1814,Nescafé,1,63.19,Viknesh
2022-07-10,NES1815,Gold Cornflakes,8,125.49,Amira
2022-07-21,NES1816,KitKat,2,31.1,Wei Yong
2022-07-02,NES1817,Milo,1,113.09,Hazim
2022-07-09,NES1818,Lactogrow,9,128.45,Viknesh
2022-06-26,NES1819,Maggi,3,43.14,Wei Yong
2022-07-15,NES1820,Nestum,7,112.24,Amira
2022-07-08,NES1821,Koko Krunch,2,111.51,Viknesh
2022-07-02,NES1822,Lactogrow,1,70.38,John
2022-06-24,NES1823,Maggi,9,83.88,Amira
2022-07-18,NES1824,Maggi,2,146.45,Viknesh
2022-07-18,NES1825,Nescafé,4,92.19,Wei Yong
2022-07-13,NES1826,Lactogrow,4,57.5,John
2022-07-07,NES1827,Gold Cornflakes,6,95.42,Amira
2022-07-05,NES1828,Nescafé,8,61.35,Hazim
2022-07-23,NES1829,Nestum,5,36.86,Hazim
2022-07-05,NES1830,Lactogrow,4,126.76,Viknesh
2022-07-09,NES1831,Nescafé,5,32.19,John
2022-07-11,NES1832,KitKat,9,74.04,Viknesh
2022-07-08,NES1833,Lactogrow,10,71.64,Wei Yong
2022-07-16,NES1834,Gold Cornflakes,9,83.36,Amira
2022-07-24,NES1835,Cerelac,6,45.24,Hazim
2022-06-24,NES1836,Nescafé,3,64.72,Viknesh
2022-06-24,NES1837,Lactogrow,2,117.84,John
2022-07-22,NES1838,Cerelac,4,129.15,Wei Yong
2022-07-18,NES1839,Koko Krunch,10,66.92,John
2022-07-03,NES1840,Cerelac,1,80.8,Wei Yong
2022-06-30,NES1841,Koko Krunch,6,57.42,Viknesh
2022-07-19,NES1842,Maggi,6,110.78,Viknesh
2022-07-14,NES1843,Koko Krunch,9,119.34,Amira
2022-07-18,NES1844,Maggi,4,96.89,John
2022-07-04,NES1845,Maggi,6,127.07,Amira
2022-07-08,NES1846,Gold Cornflakes,9,40.47,John
2022-07-12,NES1847,Nescafé,3,40.31,Amira
2022-07-03,NES1848,Milo,6,112.6,John
2022-07-16,NES1849,Koko Krunch,1,133.24,Viknesh
2022-07-18,NES1850,Koko Krunch,5,97.93,Viknesh
2022-07-01,NES1851,Lactogrow,8,148.66,Viknesh
2022-07-05,NES1852,Nescafé,8,97.73,Viknesh
2022-07-11,NES1853,Gold Cornflakes,6,37.17,John
2022-07-19,NES1854,Nescafé,8,74.42,Wei Yong
2022-07-13,NES1855,KitKat,2,37.18,John
2022-06-26,NES1856,Cerelac,6,116.43,Viknesh
2022-07-19,NES1857,Milo,1,44.79,Wei Yong
2022-07-08,NES1858,Gold Cornflakes,7,134.31,Wei Yong
2022-07-22,NES1859,Milo,8,69.26,Hazim
2022-06-24,NES1860,Nescafé,6,146.21,John
2022-07-24,NES1861,Milo,8,146.33,Wei Yong
2022-06-28,NES1862,KitKat,2,145.42,John
2022-06-29,NES1863,Koko Krunch,5,115.25,Viknesh
2022-07-13,NES1864,Cerelac,7,130.86,Hazim
2022-06-27,NES1865,Koko Krunch,9,85.36,John
2022-07-15,NES1866,KitKat,10,136.59,Hazim
2022-07-02,NES1867,Nescafé,3,91.82,Amira
2022-06-27,NES1868,Nescafé,1,112.05,Wei Yong
2022-06-24,NES1869,KitKat,9,99.93,Hazim
2022-07-13,NES1870,Lactogrow,7,115.76,Wei Yong
2022-07-06,NES1871,Nescafé,8,93.53,Viknesh
2022-07-23,NES1872,Nescafé,10,134.84,Viknesh
2022-07-21,NES1873,Koko Krunch,6,134.23,Hazim
2022-07-07,NES1874,Gold Cornflakes,6,129.21,Wei Yong
2022-07-04,NES1875,KitKat,2,67.68,Wei Yong
2022-07-08,NES1876,Gold Cornflakes,1,90.82,Amira
2022-07-17,NES1877,Cerelac,10,130.5,Wei Yong
2022-06-28,NES1878,Milo,9,121.33,Viknesh
2022-07-06,NES1879,Milo,1,126.39,Amira
2022-07-03,NES1880,KitKat,10,89.61,Hazim
2022-07-13,NES1881,Milo,10,98.85,Wei Yong
2022-07-15,NES1882,Milo,7,44.34,Amira
2022-07-09,NES1883,Maggi,3,34.79,Amira
2022-07-10,NES1884,Cerelac,6,113.86,Amira
2022-07-21,NES1885,Gold Cornflakes,5,84.42,Hazim
2022-07-04,NES1886,Lactogrow,7,141.5,Viknesh
2022-07-15,NES1887,Maggi,8,39.72,John
2022-07-02,NES1888,Milo,8,101.07,Wei Yong
2022-07-18,NES1889,KitKat,1,68.39,John
2022-06-24,NES1890,Cerelac,9,139.32,Wei Yong
2022-07-16,NES1891,Koko Krunch,9,42.89,Viknesh
2022-07-14,NES1892,KitKat,4,95.4,Amira
2022-06-28,NES1893,Nestum,6,48.73,Amira
2022-06-28,NES1894,Koko Krunch,9,73.41,Wei Yong
2022-07-21,NES1895,Cerelac,7,59.25,Viknesh
2022-07-22,NES1896,Cerelac,4,145.06,Hazim
2022-07-20,NES1897,Maggi,8,149.82,Viknesh
2022-06-26,NES1898,Milo,9,115.32,John
2022-06-30,NES1899,Gold Cornflakes,1,83.31,Amira
2022-07-05,NES1900,Koko Krunch,2,40.91,Amira
2022-06-30,NES1901,Gold Cornflakes,7,137.88,Amira
2022-07-06,NES1902,KitKat,4,73.85,Viknesh
2022-07-16,NES1903,Gold Cornflakes,7,62.06,Viknesh
2022-06-26,NES1904,Gold Cornflakes,2,112.6,Amira
2022-07-18,NES1905,Maggi,6,147.92,John
2022-07-13,NES1906,Maggi,5,96.68,Amira
2022-07-23,NES1907,Lactogrow,2,107.65,Wei Yong
2022-07-12,NES1908,Milo,7,101.42,Hazim
2022-06-28,NES1909,Nestum,2,137.63,Wei Yong
2022-07-09,NES1910,Nescafé,1,69.99,John
2022-07-02,NES1911,Maggi,2,122.1,Amira
2022-07-22,NES1912,Koko Krunch,6,95.16,Wei Yong
2022-06-24,NES1913,Nestum,2,36.35,John
2022-07-03,NES1914,Milo,5,74.11,Amira
2022-06-28,NES1915,Lactogrow,3,103.19,John
2022-07-23,NES1916,Nestum,7,119.28,John
2022-07-03,NES1917,Gold Cornflakes,7,127.83,Wei Yong
2022-06-25,NES1918,Cerelac,6,145.3,Viknesh
2022-06-27,NES1919,Cerelac,5,136.85,John
2022-07-21,NES1920,Milo,2,64.14,Viknesh
2022-06-29,NES1921,KitKat,9,143.27,Wei Yong
2022-07-11,NES1922,Nescafé,4,100.53,Hazim
2022-06-25,NES1923,Cerelac,2,101.61,John
2022-07-09,NES1924,Nestum,4,129.85,John
2022-06-25,NES1925,Koko Krunch,10,138.26,John
2022-06-28,NES1926,Koko Krunch,3,99.01,Hazim
2022-07-04,NES1927,Gold Cornflakes,3,144.01,Viknesh
2022-07-12,NES1928,Cerelac,4,59.17,Wei Yong
2022-07-07,NES1929,Maggi,6,118.29,Viknesh
2022-07-11,NES1930,Nestum,7,37.03,Amira
2022-07-14,NES1931,Nestum,5,63.61,Amira
2022-07-08,NES1932,Gold Cornflakes,7,118.92,Viknesh
2022-07-23,NES1933,Lactogrow,3,105.92,Wei Yong
2022-07-06,NES1934,Nescafé,8,139.18,Wei Yong
2022-07-01,NES1935,Milo,5,105.3,John
2022-06-27,NES1936,Maggi,5,101.7,Viknesh
2022-07-20,NES1937,Nestum,1,67.56,Hazim
2022-06-25,NES1938,Maggi,9,52.96,Amira
2022-06-28,NES1939,Nestum,2,52.27,Wei Yong
2022-06-25,NES1940,Nestum,9,92.6,Hazim
2022-07-17,NES1941,Cerelac,8,96.85,Amira
2022-07-18,NES1942,Maggi,9,79.07,Hazim
2022-06-30,NES1943,Gold Cornflakes,1,137.92,Amira
2022-06-24,NES1944,Cerelac,3,64.24,Viknesh
2022-07-06,NES1945,Gold Cornflakes,10,44.99,Amira
2022-07-16,NES1946,Gold Cornflakes,4,89.01,John
2022-07-11,NES1947,Nescafé,10,44.3,John
2022-07-11,NES1948,Maggi,2,91.06,Wei Yong
2022-07-21,NES1949,Gold Cornflakes,4,46.11,Wei Yong
2022-07-17,NES1950,Nestum,9,32.54,Hazim
2022-07-14,NES1951,Nescafé,2,69.36,Hazim
2022-07-22,NES1952,Koko Krunch,3,79.63,John
2022-07-07,NES1953,Milo,3,66.13,Hazim
2022-07-13,NES1954,Nescafé,2,94.68,Viknesh
2022-07-12,NES1955,Gold Cornflakes,10,129.51,Hazim
2022-07-15,NES1956,Nescafé,7,125.55,Amira
2022-07-05,NES1957,Cerelac,8,93.96,Hazim
2022-07-12,NES1958,Nescafé,5,81.24,Wei Yong
2022-07-24,NES1959,Milo,10,43.61,Hazim
2022-07-04,NES1960,Koko Krunch,7,44.06,Hazim
2022-06-25,NES1961,Koko Krunch,1,83.05,Wei Yong
2022-07-23,NES1962,Milo,6,94.13,John
2022-06-25,NES1963,Gold Cornflakes,6,145.96,Amira
2022-07-21,NES1964,KitKat,5,89.31,Viknesh
2022-07-16,NES1965,Gold Cornflakes,10,94.93,Hazim
2022-07-22,NES1966,Milo,10,109.1,Viknesh
2022-07-11,NES1967,Nestum,2,121.25,John
2022-07-21,NES1968,Milo,5,50.58,John
2022-07-06,NES1969,Maggi,4,75.99,Viknesh
2022-06-26,NES1970,Nestum,3,77.07,Wei Yong
2022-07-20,NES1971,KitKat,7,121.69,Wei Yong
2022-06-30,NES1972,Lactogrow,3,53.8,Amira
2022-07-23,NES1973,Nescafé,2,89.76,Wei Yong
2022-07-16,NES1974,Koko Krunch,9,98.75,Wei Yong
2022-07-11,NES1975,KitKat,8,142.3,Hazim
2022-07-11,NES1976,Gold Cornflakes,1,75.21,Wei Yong
2022-06-28,NES1977,Maggi,9,44.14,Hazim
2022-07-04,NES1978,Lactogrow,6,137.48,Viknesh
2022-07-04,NES1979,Gold Cornflakes,4,66.6,Hazim
2022-06-30,NES1980,Koko Krunch,3,111.44,John
2022-07-16,NES1981,Nescafé,3,65.43,Wei Yong
2022-07-03,NES1982,KitKat,5,115.72,John
2022-07-20,NES1983,Koko Krunch,9,116.52,Wei Yong
2022-07-08,NES1984,Cerelac,1,37.09,Amira
2022-07-18,NES1985,Cerelac,6,64.66,Wei Yong
2022-07-10,NES1986,Nestum,9,82.94,Hazim
2022-07-02,NES1987,Gold Cornflakes,3,37.38,Wei Yong
2022-07-20,NES1988,Nestum,4,39.59,Viknesh
2022-07-24,NES1989,Maggi,3,87.1,Viknesh
2022-06-26,NES1990,Koko Krunch,8,103.34,Amira
2022-07-23,NES1991,Maggi,9,86.77,Wei Yong
2022-06-29,NES1992,Nescafé,3,78.86,Viknesh
2022-07-09,NES1993,Milo,9,110.4,Amira
2022-07-12,NES1994,Lactogrow,8,82.3,Hazim
2022-07-21,NES1995,Maggi,1,69.24,Viknesh
2022-07-01,NES1996,Nestum,8,57.62,Amira
2022-07-16,NES1997,Maggi,6,63.27,Wei Yong
2022-07-10,NES1998,KitKat,7,35.21,John
2022-07-01,NES1999,KitKat,2,49.78,Hazim
2022-07-15,NES2000,Nescafé,9,57.47,Wei Yong
2022-07-13,NES2001,Koko Krunch,6,149.03,Viknesh
2022-07-19,NES2002,Koko Krunch,6,45.29,Viknesh
2022-06-29,NES2003,KitKat,2,137.91,Amira
2022-07-14,NES2004,Koko Krunch,9,69.98,Amira
2022-07-07,NES2005,Lactogrow,5,129.09,Viknesh
2022-07-07,NES2006,Maggi,10,30.81,John
2022-06-27,NES2007,Lactogrow,4,121.98,John
2022-07-17,NES2008,Koko Krunch,10,41.7,John
2022-07-14,NES2009,Cerelac,5,104.32,Hazim
2022-07-24,NES2010,Cerelac,2,77.63,John
2022-07-19,NES2011,Gold Cornflakes,6,92.99,John
2022-07-19,NES2012,KitKat,5,95.7,Viknesh
2022-06-29,NES2013,KitKat,10,52.69,Hazim
2022-06-28,NES2014,Gold Cornflakes,3,141.16,Amira
2022-07-17,NES2015,Nestum,9,107.33,Wei Yong
2022-07-21,NES2016,KitKat,1,63.9,Hazim
2022-06-24,NES2017,Koko Krunch,9,105.84,Viknesh
2022-07-15,NES2018,Nestum,5,95.9,Wei Yong
2022-07-22,NES2019,Koko Krunch,1,68.09,Wei Yong
2022-06-24,NES2020,Maggi,1,79.27,Hazim
2022-07-06,NES2021,Gold Cornflakes,6,80.79,Amira
2022-06-26,NES2022,Maggi,4,72.35,Hazim
2022-06-27,NES2023,Cerelac,7,52.44,Viknesh
2022-07-15,NES2024,Cerelac,6,117.38,Hazim
2022-07-11,NES2025,Nestum,6,141.0,John
2022-07-18,NES2026,Milo,10,65.95,Hazim
2022-07-12,NES2027,Cerelac,7,132.66,Viknesh
2022-07-15,NES2028,Maggi,1,54.51,Amira
2022-06-30,NES2029,Nestum,4,136.7,John
2022-07-15,NES2030,Nescafé,1,102.53,Wei Yong
2022-06-24,NES2031,Milo,9,142.05,Wei Yong
2022-07-01,NES2032,Milo,4,123.77,John
2022-07-04,NES2033,Cerelac,10,44.24,Viknesh
2022-07-06,NES2034,Lactogrow,8,57.43,Wei Yong
