date,item_code,brand_name,quantity,unit_price,executive
2025-02-20,NES059,Cerelac,6,38.2,Viknesh
2023-03-23,NES038,Nescafé,6,134.0,Viknesh
2023-07-07,NES056,Nescafé,4,52.1,John
2024-01-27,NES063,Cerelac,8,90.5,Wei Yong
2025-05-12,NES022,Cerelac,2,67.8,Hazim
2022-11-30,NES090,Lactogrow,6,136.1,Hazim
2022-08-19,NES044,KitKat,2,44.1,Wei Yong
2024-02-20,NES026,Nescafé,4,31.9,Amira
2024-03-21,NES040,Nescafé,1,94.6,Wei Yong
2023-04-26,NES037,Milo,6,136.5,Amira
2023-06-06,NES047,Gold Cornflakes,5,107.8,Wei Yong
2025-02-11,NES100,Gold Cornflakes,3,134.1,Hazim
2025-01-08,NES081,Gold Cornflakes,10,69.2,John
2025-04-12,NES044,KitKat,6,44.1,Viknesh
2022-03-26,NES027,Nestum,9,53.5,John
2023-07-08,NES072,Lactogrow,8,102.1,John
2024-12-11,NES084,Maggi,7,69.0,Wei Yong
2022-08-13,NES025,Gold Cornflakes,10,144.1,Amira
2022-06-12,NES100,Gold Cornflakes,9,134.1,Wei Yong
2022-05-06,NES086,Milo,1,63.1,Amira
2025-01-05,NES005,Koko Krunch,1,84.1,Hazim
2024-02-29,NES047,Gold Cornflakes,7,107.8,Amira
2023-07-18,NES049,Gold Cornflakes,10,71.2,John
2022-06-10,NES026,Nescafé,3,31.9,Hazim
2025-06-21,NES034,Gold Cornflakes,9,47.7,Hazim
2025-04-25,NES024,Maggi,2,65.3,John
2025-05-17,NES007,KitKat,4,119.9,Hazim
2023-03-01,NES003,KitKat,9,145.3,Hazim
2022-08-27,NES018,Gold Cornflakes,8,122.0,Hazim
2024-07-14,NES093,Lactogrow,6,90.8,John
2024-08-22,NES023,Koko Krunch,5,133.8,Hazim
2022-07-18,NES076,Nescafé,1,63.3,Wei Yong
2023-05-30,NES091,Koko Krunch,5,105.6,Viknesh
2022-06-27,NES023,Koko Krunch,8,133.8,Hazim
2025-05-16,NES054,Maggi,1,145.0,Hazim
2022-09-01,NES015,Lactogrow,8,36.7,Hazim
2022-07-16,NES071,Gold Cornflakes,3,93.7,Wei Yong
2024-02-28,NES011,Nestum,2,78.0,Amira
2023-09-04,NES016,Koko Krunch,9,31.8,John
2025-06-30,NES097,Nestum,6,93.4,Hazim
2023-10-15,NES031,Gold Cornflakes,4,63.9,Amira
2022-03-07,NES086,Milo,2,63.1,Amira
2024-10-29,NES062,Gold Cornflakes,5,105.4,Amira
2024-06-26,NES081,Gold Cornflakes,9,69.2,Hazim
2023-05-28,NES054,Maggi,2,145.0,Wei Yong
2022-05-21,NES085,Koko Krunch,3,78.5,Wei Yong
2025-02-14,NES081,Gold Cornflakes,10,69.2,Viknesh
2025-04-10,NES085,Koko Krunch,5,78.5,John
2024-12-04,NES036,Lactogrow,7,60.7,Viknesh
2023-06-10,NES082,Nescafé,1,62.2,Viknesh
2024-08-11,NES060,Cerelac,9,91.2,Hazim
2024-05-22,NES096,Milo,10,103.2,Amira
2024-05-24,NES030,Nestum,3,103.4,Amira
2022-09-19,NES082,Nescafé,9,62.2,Viknesh
2022-03-11,NES007,KitKat,1,119.9,John
2024-04-18,NES078,Lactogrow,3,42.1,Viknesh
2024-04-29,NES034,Gold Cornflakes,1,47.7,Amira
2023-02-25,NES045,Milo,9,130.0,Viknesh
2024-09-21,NES096,Milo,1,103.2,John
2022-10-22,NES077,Lactogrow,1,73.7,Amira
2022-06-15,NES067,Cerelac,6,69.3,Amira
2024-05-09,NES063,Cerelac,4,90.5,Amira
2022-09-27,NES030,Nestum,2,103.4,John
2022-10-20,NES050,Maggi,4,135.8,Amira
2025-04-07,NES019,Koko Krunch,1,98.4,Hazim
2025-03-08,NES046,Gold Cornflakes,4,100.9,Wei Yong
2022-10-13,NES043,Nestum,10,46.4,Amira
2024-05-14,NES017,Maggi,3,111.0,John
2022-04-01,NES013,Lactogrow,10,117.0,Hazim
2023-10-06,NES011,Nestum,9,78.0,Wei Yong
2023-05-15,NES064,Lactogrow,2,61.5,Amira
2023-08-24,NES042,KitKat,5,76.9,Hazim
2025-01-05,NES063,Cerelac,2,90.5,Wei Yong
2023-12-20,NES100,Gold Cornflakes,4,134.1,Hazim
2022-10-19,NES082,Nescafé,9,62.2,Hazim
2024-11-03,NES092,Lactogrow,7,84.6,Amira
2024-03-31,NES067,Cerelac,10,69.3,Wei Yong
2025-05-08,NES057,Nescafé,5,83.7,Hazim
2023-08-10,NES031,Gold Cornflakes,5,63.9,Wei Yong
2023-05-19,NES066,Nestum,6,47.1,Wei Yong
2022-08-07,NES060,Cerelac,5,91.2,Hazim
2022-11-18,NES027,Nestum,4,53.5,Hazim
2022-07-22,NES052,Nestum,1,71.0,John
2024-03-14,NES027,Nestum,7,53.5,Wei Yong
2024-05-31,NES001,Cerelac,8,46.7,Viknesh
2022-02-03,NES051,Maggi,8,112.1,Hazim
2022-05-31,NES046,Gold Cornflakes,7,100.9,Viknesh
2025-05-19,NES090,Lactogrow,1,136.1,Hazim
2023-12-14,NES039,Maggi,9,111.2,Hazim
2023-02-28,NES079,Nescafé,1,34.7,Viknesh
2024-06-08,NES072,Lactogrow,10,102.1,Amira
2022-01-02,NES022,Cerelac,8,67.8,Wei Yong
2023-08-15,NES063,Cerelac,3,90.5,Viknesh
2023-03-10,NES024,Maggi,9,65.3,Hazim
2025-06-24,NES079,Nescafé,6,34.7,Hazim
2022-09-29,NES019,Koko Krunch,9,98.4,Amira
2022-03-11,NES060,Cerelac,5,91.2,Hazim
2025-02-20,NES029,KitKat,9,74.3,John
2022-07-09,NES088,Milo,6,79.2,Amira
2023-09-05,NES031,Gold Cornflakes,5,63.9,Hazim
2024-03-30,NES025,Gold Cornflakes,1,144.1,Amira
2023-10-24,NES071,Gold Cornflakes,2,93.7,Viknesh
2023-06-02,NES036,Lactogrow,10,60.7,Wei Yong
2023-04-27,NES069,Maggi,5,102.2,Wei Yong
2025-02-14,NES052,Nestum,8,71.0,Wei Yong
2023-04-19,NES081,Gold Cornflakes,5,69.2,Hazim
2023-12-30,NES021,Koko Krunch,10,124.2,John
2023-09-09,NES031,Gold Cornflakes,10,63.9,Hazim
2023-03-13,NES021,Koko Krunch,6,124.2,Viknesh
2024-05-04,NES077,Lactogrow,4,73.7,John
2025-01-28,NES096,Milo,9,103.2,John
2024-02-12,NES073,Nescafé,5,116.0,John
2024-08-11,NES023,Koko Krunch,9,133.8,Viknesh
2023-12-25,NES020,Milo,9,103.8,John
2023-01-23,NES084,Maggi,2,69.0,Amira
2022-03-17,NES063,Cerelac,4,90.5,John
2023-07-17,NES010,Maggi,8,103.5,John
2024-03-24,NES006,KitKat,7,136.5,Wei Yong
2024-08-31,NES053,Nestum,8,77.1,John
2024-07-09,NES097,Nestum,6,93.4,Wei Yong
2022-02-04,NES095,Milo,3,108.0,John
2022-05-28,NES047,Gold Cornflakes,8,107.8,Wei Yong
2024-01-16,NES013,Lactogrow,3,117.0,Amira
2022-06-03,NES052,Nestum,9,71.0,Amira
2023-11-24,NES007,KitKat,7,119.9,Wei Yong
2024-09-17,NES085,Koko Krunch,6,78.5,Amira
2025-04-14,NES063,Cerelac,8,90.5,Amira
2024-09-15,NES046,Gold Cornflakes,7,100.9,Wei Yong
2025-05-04,NES015,Lactogrow,2,36.7,Amira
2024-11-28,NES002,Nescafé,8,81.7,Wei Yong
2022-05-14,NES034,Gold Cornflakes,9,47.7,John
2024-04-21,NES051,Maggi,6,112.1,Wei Yong
2025-04-21,NES091,Koko Krunch,9,105.6,Amira
2024-07-27,NES082,Nescafé,4,62.2,Viknesh
2024-04-24,NES080,Nescafé,5,138.6,Wei Yong
2023-03-31,NES057,Nescafé,10,83.7,Wei Yong
2023-08-31,NES045,Milo,8,130.0,Wei Yong
2024-03-07,NES050,Maggi,5,135.8,Viknesh
2025-02-25,NES045,Milo,8,130.0,Wei Yong
2022-07-28,NES048,Nestum,5,132.4,Wei Yong
2022-11-23,NES076,Nescafé,3,63.3,Wei Yong
2022-05-19,NES008,Gold Cornflakes,7,96.0,John
2023-08-07,NES048,Nestum,7,132.4,John
2022-06-03,NES036,Lactogrow,2,60.7,Viknesh
2023-01-12,NES043,Nestum,9,46.4,Amira
2022-03-28,NES001,Cerelac,3,46.7,Wei Yong
2023-05-18,NES091,Koko Krunch,9,105.6,Amira
2022-12-18,NES011,Nestum,1,78.0,Wei Yong
2023-06-02,NES020,Milo,1,103.8,Hazim
2023-07-12,NES099,Milo,9,123.6,John
2025-04-02,NES047,Gold Cornflakes,5,107.8,John
2025-06-18,NES031,Gold Cornflakes,1,63.9,Viknesh
2022-07-15,NES022,Cerelac,2,67.8,John
2023-01-24,NES094,Nescafé,1,138.9,Wei Yong
2024-10-23,NES100,Gold Cornflakes,2,134.1,Viknesh
2022-12-24,NES071,Gold Cornflakes,2,93.7,Wei Yong
2024-11-06,NES025,Gold Cornflakes,4,144.1,Wei Yong
2022-07-05,NES033,Gold Cornflakes,7,42.4,Amira
2025-01-15,NES095,Milo,5,108.0,John
2023-02-03,NES057,Nescafé,6,83.7,Amira
2022-11-10,NES088,Milo,10,79.2,Wei Yong
2022-11-17,NES052,Nestum,5,71.0,Amira
2022-08-28,NES080,Nescafé,3,138.6,Viknesh
2024-01-29,NES091,Koko Krunch,1,105.6,John
2022-08-24,NES098,Gold Cornflakes,2,44.7,Wei Yong
2025-03-01,NES048,Nestum,4,132.4,Viknesh
2024-06-30,NES099,Milo,10,123.6,Amira
2022-01-15,NES015,Lactogrow,10,36.7,Wei Yong
2024-04-10,NES080,Nescafé,5,138.6,Hazim
2023-10-02,NES038,Nescafé,4,134.0,John
2022-11-19,NES083,KitKat,6,82.4,Amira
2022-07-13,NES047,Gold Cornflakes,9,107.8,Wei Yong
2024-04-28,NES079,Nescafé,6,34.7,Viknesh
2024-04-13,NES040,Nescafé,5,94.6,Wei Yong
2024-11-14,NES052,Nestum,8,71.0,Wei Yong
2022-08-23,NES036,Lactogrow,10,60.7,Hazim
2023-08-29,NES009,Koko Krunch,7,85.6,John
2025-02-25,NES037,Milo,10,136.5,Amira
2024-03-24,NES096,Milo,5,103.2,John
2023-07-08,NES015,Lactogrow,3,36.7,Hazim
2022-09-14,NES001,Cerelac,10,46.7,Hazim
2022-04-22,NES045,Milo,7,130.0,Amira
2023-03-16,NES081,Gold Cornflakes,9,69.2,John
2023-02-15,NES033,Gold Cornflakes,9,42.4,Amira
2023-03-26,NES046,Gold Cornflakes,9,100.9,Viknesh
2022-01-14,NES070,KitKat,10,69.4,Viknesh
2023-01-29,NES017,Maggi,1,111.0,Viknesh
2024-08-10,NES017,Maggi,2,111.0,Viknesh
2023-03-17,NES091,Koko Krunch,1,105.6,Amira
2022-08-09,NES088,Milo,8,79.2,John
2024-04-25,NES030,Nestum,9,103.4,Viknesh
2024-05-19,NES069,Maggi,4,102.2,Wei Yong
2024-11-04,NES045,Milo,3,130.0,Amira
2023-08-03,NES082,Nescafé,6,62.2,John
2023-02-28,NES052,Nestum,8,71.0,John
2024-06-21,NES013,Lactogrow,2,117.0,Viknesh
2024-06-27,NES051,Maggi,7,112.1,Viknesh
2025-01-15,NES095,Milo,10,108.0,John
2025-03-29,NES027,Nestum,10,53.5,Wei Yong
2022-02-01,NES073,Nescafé,7,116.0,Amira
2022-04-10,NES058,Lactogrow,4,150.0,Amira
2024-09-15,NES012,Cerelac,8,64.8,John
2022-03-13,NES008,Gold Cornflakes,7,96.0,Amira
2025-01-17,NES097,Nestum,1,93.4,John
2024-03-13,NES069,Maggi,7,102.2,John
2023-07-20,NES015,Lactogrow,7,36.7,Wei Yong
2022-04-25,NES041,Lactogrow,6,149.6,Wei Yong
2024-04-07,NES030,Nestum,5,103.4,Viknesh
2023-03-15,NES043,Nestum,5,46.4,Hazim
2024-02-17,NES022,Cerelac,1,67.8,John
2022-05-24,NES017,Maggi,8,111.0,Amira
2023-03-26,NES097,Nestum,10,93.4,John
2024-07-09,NES087,KitKat,10,40.2,Amira
2022-04-04,NES020,Milo,5,103.8,Wei Yong
2023-06-08,NES058,Lactogrow,3,150.0,Amira
2023-06-28,NES012,Cerelac,2,64.8,John
2022-02-06,NES096,Milo,3,103.2,Wei Yong
2022-09-15,NES085,Koko Krunch,10,78.5,John
2025-05-10,NES013,Lactogrow,10,117.0,Hazim
2023-04-15,NES016,Koko Krunch,10,31.8,Wei Yong
2023-06-26,NES072,Lactogrow,10,102.1,Amira
2025-01-23,NES008,Gold Cornflakes,9,96.0,Wei Yong
2022-02-06,NES014,Lactogrow,7,120.8,Amira
2025-06-25,NES075,Maggi,6,37.9,Wei Yong
2022-12-01,NES013,Lactogrow,7,117.0,Amira
2023-02-16,NES079,Nescafé,4,34.7,Amira
2022-04-29,NES093,Lactogrow,7,90.8,Wei Yong
2024-01-15,NES041,Lactogrow,10,149.6,John
2023-09-15,NES063,Cerelac,6,90.5,Amira
2022-11-14,NES060,Cerelac,5,91.2,Viknesh
2024-02-12,NES047,Gold Cornflakes,6,107.8,Amira
2024-07-06,NES027,Nestum,10,53.5,Wei Yong
2024-09-17,NES042,KitKat,7,76.9,Hazim
2024-01-24,NES028,Koko Krunch,8,146.0,John
2025-04-02,NES006,KitKat,7,136.5,John
2022-07-10,NES020,Milo,10,103.8,Viknesh
2024-11-15,NES029,KitKat,1,74.3,Viknesh
2023-11-17,NES066,Nestum,1,47.1,John
2024-03-07,NES089,Maggi,7,56.9,Viknesh
2024-03-19,NES035,Milo,2,128.6,John
2023-06-24,NES027,Nestum,3,53.5,Hazim
2025-05-31,NES021,Koko Krunch,9,124.2,Amira
2023-03-02,NES094,Nescafé,4,138.9,Viknesh
2024-04-30,NES069,Maggi,3,102.2,Hazim
2025-02-22,NES074,Nescafé,7,62.8,Amira
2024-10-23,NES005,Koko Krunch,4,84.1,Viknesh
2024-01-11,NES016,Koko Krunch,6,31.8,Wei Yong
2022-02-12,NES068,Nescafé,1,47.9,John
2024-05-28,NES092,Lactogrow,6,84.6,Amira
2023-02-26,NES066,Nestum,3,47.1,Viknesh
2022-01-14,NES071,Gold Cornflakes,9,93.7,John
2024-05-23,NES041,Lactogrow,5,149.6,John
2022-07-17,NES059,Cerelac,7,38.2,Viknesh
2024-09-27,NES069,Maggi,9,102.2,Amira
2023-01-24,NES008,Gold Cornflakes,7,96.0,Hazim
2022-05-31,NES048,Nestum,8,132.4,Hazim
2025-01-15,NES088,Milo,1,79.2,John
2023-10-31,NES027,Nestum,2,53.5,Wei Yong
2023-02-28,NES023,Koko Krunch,1,133.8,Wei Yong
2022-11-16,NES032,Koko Krunch,5,70.6,John
2025-03-21,NES090,Lactogrow,1,136.1,Hazim
2022-03-11,NES059,Cerelac,7,38.2,Hazim
2022-03-06,NES071,Gold Cornflakes,6,93.7,Hazim
2023-02-04,NES045,Milo,8,130.0,Hazim
2024-10-12,NES087,KitKat,8,40.2,John
2024-04-11,NES062,Gold Cornflakes,10,105.4,Amira
2022-05-11,NES004,Milo,9,128.2,Viknesh
2022-04-19,NES063,Cerelac,3,90.5,Wei Yong
2022-11-24,NES074,Nescafé,2,62.8,Amira
2025-04-18,NES075,Maggi,10,37.9,John
2023-07-31,NES046,Gold Cornflakes,3,100.9,Amira
2022-09-17,NES037,Milo,10,136.5,Hazim
2024-11-23,NES039,Maggi,3,111.2,Amira
2024-03-17,NES068,Nescafé,2,47.9,Amira
2023-05-19,NES049,Gold Cornflakes,9,71.2,Wei Yong
2024-08-10,NES061,KitKat,9,42.5,Viknesh
2025-04-12,NES057,Nescafé,6,83.7,Amira
2022-01-31,NES049,Gold Cornflakes,4,71.2,Viknesh
2024-04-29,NES091,Koko Krunch,7,105.6,Viknesh
2022-06-08,NES037,Milo,3,136.5,John
2022-11-17,NES043,Nestum,5,46.4,Viknesh
2022-12-20,NES001,Cerelac,10,46.7,Amira
2024-06-16,NES099,Milo,8,123.6,Hazim
2024-06-15,NES004,Milo,6,128.2,Viknesh
2023-12-14,NES093,Lactogrow,9,90.8,Amira
2025-04-28,NES076,Nescafé,8,63.3,Wei Yong
2023-08-28,NES068,Nescafé,1,47.9,Viknesh
2023-09-04,NES073,Nescafé,6,116.0,Viknesh
2023-12-13,NES100,Gold Cornflakes,7,134.1,Amira
2024-10-11,NES033,Gold Cornflakes,6,42.4,Hazim
2024-10-26,NES078,Lactogrow,4,42.1,John
2024-04-30,NES057,Nescafé,9,83.7,Hazim
2025-02-10,NES081,Gold Cornflakes,6,69.2,Wei Yong
2024-09-23,NES100,Gold Cornflakes,8,134.1,Wei Yong
2023-02-14,NES004,Milo,8,128.2,Hazim
2022-09-16,NES003,KitKat,3,145.3,Viknesh
2024-12-22,NES057,Nescafé,10,83.7,Amira
2023-06-26,NES059,Cerelac,2,38.2,John
2023-09-16,NES001,Cerelac,1,46.7,Hazim
2022-03-24,NES005,Koko Krunch,10,84.1,John
2022-10-21,NES037,Milo,3,136.5,Amira
2022-07-16,NES070,KitKat,9,69.4,John
2022-07-04,NES030,Nestum,2,103.4,John
2022-11-27,NES089,Maggi,3,56.9,Viknesh
2022-09-23,NES011,Nestum,6,78.0,Wei Yong
2022-02-25,NES026,Nescafé,1,31.9,Viknesh
2023-12-13,NES048,Nestum,10,132.4,Amira
2025-04-13,NES058,Lactogrow,2,150.0,John
2024-11-29,NES080,Nescafé,2,138.6,Viknesh
2023-02-23,NES067,Cerelac,8,69.3,Wei Yong
2022-05-21,NES046,Gold Cornflakes,7,100.9,Wei Yong
2023-10-08,NES090,Lactogrow,7,136.1,Amira
2022-10-25,NES056,Nescafé,8,52.1,Wei Yong
2023-05-07,NES046,Gold Cornflakes,6,100.9,Wei Yong
2023-03-08,NES046,Gold Cornflakes,7,100.9,Viknesh
2022-10-17,NES051,Maggi,8,112.1,John
2024-08-17,NES021,Koko Krunch,6,124.2,Viknesh
2024-11-03,NES008,Gold Cornflakes,10,96.0,Viknesh
2022-12-01,NES047,Gold Cornflakes,9,107.8,John
2022-07-27,NES021,Koko Krunch,4,124.2,Amira
2023-02-16,NES003,KitKat,7,145.3,Wei Yong
2023-09-02,NES014,Lactogrow,9,120.8,Wei Yong
2024-10-29,NES083,KitKat,9,82.4,John
2024-04-21,NES031,Gold Cornflakes,9,63.9,Amira
2023-04-04,NES056,Nescafé,1,52.1,Viknesh
2024-05-27,NES066,Nestum,1,47.1,Hazim
2022-08-03,NES049,Gold Cornflakes,3,71.2,Amira
2024-12-11,NES040,Nescafé,2,94.6,Amira
2024-03-13,NES028,Koko Krunch,2,146.0,Hazim
2025-03-11,NES070,KitKat,8,69.4,Viknesh
2024-09-17,NES082,Nescafé,8,62.2,Wei Yong
2023-05-31,NES092,Lactogrow,5,84.6,Hazim
2022-01-15,NES005,Koko Krunch,4,84.1,Viknesh
2022-01-10,NES085,Koko Krunch,7,78.5,John
2024-09-28,NES042,KitKat,8,76.9,Amira
2022-01-14,NES002,Nescafé,3,81.7,Hazim
2024-03-31,NES038,Nescafé,2,134.0,Amira
2023-01-25,NES008,Gold Cornflakes,5,96.0,John
2023-01-09,NES022,Cerelac,6,67.8,Viknesh
2025-01-22,NES025,Gold Cornflakes,2,144.1,Viknesh
2024-05-05,NES016,Koko Krunch,4,31.8,Viknesh
2023-04-19,NES094,Nescafé,9,138.9,Hazim
2022-11-26,NES040,Nescafé,2,94.6,Wei Yong
2023-06-03,NES090,Lactogrow,6,136.1,Viknesh
2024-04-21,NES033,Gold Cornflakes,1,42.4,Viknesh
2022-03-08,NES079,Nescafé,4,34.7,Hazim
2024-10-25,NES034,Gold Cornflakes,8,47.7,Viknesh
2024-01-11,NES074,Nescafé,8,62.8,Amira
2024-03-18,NES005,Koko Krunch,2,84.1,Wei Yong
2022-12-25,NES061,KitKat,2,42.5,Viknesh
2023-11-10,NES040,Nescafé,6,94.6,John
2023-11-11,NES087,KitKat,4,40.2,Wei Yong
2023-12-06,NES055,Maggi,8,89.1,Hazim
2022-08-31,NES039,Maggi,6,111.2,Viknesh
2022-06-07,NES044,KitKat,7,44.1,Hazim
2022-11-01,NES082,Nescafé,2,62.2,Hazim
2022-07-08,NES010,Maggi,4,103.5,Viknesh
2025-04-16,NES091,Koko Krunch,5,105.6,Hazim
2023-09-16,NES053,Nestum,8,77.1,John
2025-01-06,NES091,Koko Krunch,2,105.6,Hazim
2025-04-30,NES071,Gold Cornflakes,6,93.7,John
2022-01-26,NES082,Nescafé,3,62.2,Hazim
2024-12-29,NES045,Milo,5,130.0,Wei Yong
2022-06-20,NES021,Koko Krunch,7,124.2,John
2023-04-13,NES008,Gold Cornflakes,5,96.0,John
2023-07-08,NES013,Lactogrow,10,117.0,John
2024-03-16,NES027,Nestum,1,53.5,Hazim
2022-09-01,NES060,Cerelac,6,91.2,Viknesh
2022-08-26,NES004,Milo,8,128.2,Viknesh
2022-10-01,NES013,Lactogrow,7,117.0,Wei Yong
2023-10-19,NES021,Koko Krunch,5,124.2,Hazim
2025-02-20,NES072,Lactogrow,5,102.1,Wei Yong
2024-09-27,NES041,Lactogrow,3,149.6,Viknesh
2024-01-18,NES099,Milo,4,123.6,Wei Yong
2024-08-08,NES042,KitKat,3,76.9,Wei Yong
2024-05-18,NES048,Nestum,5,132.4,Amira
2023-02-28,NES049,Gold Cornflakes,10,71.2,Viknesh
2022-12-18,NES029,KitKat,6,74.3,Hazim
2025-02-07,NES080,Nescafé,7,138.6,Amira
2023-08-13,NES018,Gold Cornflakes,8,122.0,Amira
2025-01-30,NES065,KitKat,9,140.0,Hazim
2025-01-12,NES043,Nestum,1,46.4,Hazim
2022-11-13,NES007,KitKat,5,119.9,Hazim
2023-05-06,NES027,Nestum,10,53.5,Hazim
2022-01-12,NES024,Maggi,4,65.3,Amira
2024-11-23,NES046,Gold Cornflakes,5,100.9,Amira
2022-03-07,NES025,Gold Cornflakes,10,144.1,Wei Yong
2022-06-25,NES069,Maggi,2,102.2,Hazim
2022-10-26,NES039,Maggi,10,111.2,Amira
2024-04-01,NES064,Lactogrow,9,61.5,Wei Yong
2024-07-09,NES018,Gold Cornflakes,10,122.0,John
2024-12-29,NES084,Maggi,3,69.0,John
2025-01-19,NES028,Koko Krunch,10,146.0,Hazim
2022-12-04,NES057,Nescafé,4,83.7,Hazim
2023-11-02,NES028,Koko Krunch,2,146.0,Hazim
2025-04-04,NES074,Nescafé,6,62.8,Wei Yong
2024-10-07,NES071,Gold Cornflakes,5,93.7,Amira
2022-05-13,NES063,Cerelac,3,90.5,John
2022-06-21,NES058,Lactogrow,10,150.0,Amira
2024-11-13,NES056,Nescafé,7,52.1,Wei Yong
2022-06-06,NES053,Nestum,9,77.1,Amira
2022-10-23,NES030,Nestum,10,103.4,Wei Yong
2022-08-25,NES015,Lactogrow,6,36.7,Wei Yong
2023-12-31,NES044,KitKat,4,44.1,Wei Yong
2023-08-11,NES009,Koko Krunch,5,85.6,John
2023-11-20,NES040,Nescafé,6,94.6,Hazim
2025-03-31,NES097,Nestum,6,93.4,Viknesh
2022-10-06,NES039,Maggi,10,111.2,Amira
2022-06-29,NES092,Lactogrow,7,84.6,Wei Yong
2024-01-16,NES018,Gold Cornflakes,2,122.0,Viknesh
2022-04-25,NES045,Milo,3,130.0,Wei Yong
2022-03-17,NES033,Gold Cornflakes,10,42.4,Wei Yong
2024-04-24,NES027,Nestum,5,53.5,Hazim
2023-03-03,NES002,Nescafé,4,81.7,Wei Yong
2025-01-11,NES062,Gold Cornflakes,5,105.4,John
2022-08-07,NES023,Koko Krunch,6,133.8,John
2022-01-11,NES015,Lactogrow,2,36.7,Viknesh
2023-03-18,NES023,Koko Krunch,1,133.8,Amira
2022-12-28,NES063,Cerelac,2,90.5,Wei Yong
2024-10-03,NES092,Lactogrow,1,84.6,Viknesh
2024-11-26,NES095,Milo,3,108.0,John
2024-10-04,NES006,KitKat,2,136.5,Amira
2023-07-25,NES066,Nestum,2,47.1,John
2023-09-02,NES057,Nescafé,2,83.7,Wei Yong
2022-12-09,NES042,KitKat,7,76.9,Wei Yong
2025-01-05,NES082,Nescafé,6,62.2,Hazim
2024-08-09,NES095,Milo,2,108.0,Wei Yong
2023-10-06,NES017,Maggi,7,111.0,Wei Yong
2022-02-09,NES025,Gold Cornflakes,6,144.1,John
2024-07-27,NES089,Maggi,5,56.9,Wei Yong
2025-02-11,NES042,KitKat,1,76.9,John
2024-11-14,NES014,Lactogrow,9,120.8,Wei Yong
2022-11-19,NES033,Gold Cornflakes,10,42.4,Hazim
2022-02-06,NES005,Koko Krunch,3,84.1,Wei Yong
2023-12-17,NES065,KitKat,7,140.0,Amira
2025-02-16,NES081,Gold Cornflakes,9,69.2,Amira
2023-09-25,NES026,Nescafé,8,31.9,Viknesh
2022-11-18,NES001,Cerelac,9,46.7,Viknesh
2022-08-05,NES098,Gold Cornflakes,6,44.7,Hazim
2023-01-29,NES096,Milo,5,103.2,Viknesh
2024-05-11,NES058,Lactogrow,5,150.0,Amira
2024-04-11,NES059,Cerelac,3,38.2,John
2024-07-15,NES001,Cerelac,3,46.7,John
2022-08-31,NES082,Nescafé,2,62.2,Amira
2022-09-10,NES092,Lactogrow,8,84.6,Viknesh
2023-04-09,NES008,Gold Cornflakes,1,96.0,Viknesh
2022-03-07,NES030,Nestum,5,103.4,Wei Yong
2024-11-01,NES058,Lactogrow,8,150.0,Amira
2023-03-18,NES059,Cerelac,2,38.2,Hazim
2024-05-27,NES074,Nescafé,3,62.8,Viknesh
2024-04-19,NES097,Nestum,3,93.4,Wei Yong
2023-08-31,NES020,Milo,7,103.8,Hazim
2023-04-04,NES100,Gold Cornflakes,6,134.1,Wei Yong
2023-05-03,NES073,Nescafé,1,116.0,Hazim
2022-05-13,NES004,Milo,9,128.2,John
2023-03-20,NES020,Milo,7,103.8,Hazim
2023-04-06,NES039,Maggi,2,111.2,Viknesh
2024-09-12,NES032,Koko Krunch,6,70.6,Amira
2024-11-04,NES050,Maggi,5,135.8,Wei Yong
2022-08-16,NES033,Gold Cornflakes,5,42.4,John
2022-05-12,NES028,Koko Krunch,4,146.0,Viknesh
2024-10-06,NES049,Gold Cornflakes,2,71.2,Amira
2025-02-13,NES094,Nescafé,5,138.9,Wei Yong
2022-05-03,NES045,Milo,9,130.0,Viknesh
2022-09-16,NES096,Milo,2,103.2,Amira
2022-01-06,NES054,Maggi,9,145.0,Amira
2024-03-20,NES075,Maggi,5,37.9,Hazim
2023-01-01,NES022,Cerelac,9,67.8,Amira
2024-01-22,NES053,Nestum,1,77.1,Viknesh
2022-09-25,NES029,KitKat,7,74.3,Hazim
2023-11-13,NES080,Nescafé,5,138.6,Viknesh
2025-05-22,NES070,KitKat,3,69.4,John
2024-12-20,NES047,Gold Cornflakes,6,107.8,Hazim
2024-08-15,NES004,Milo,7,128.2,Wei Yong
2023-04-08,NES032,Koko Krunch,6,70.6,Hazim
2024-11-08,NES055,Maggi,3,89.1,Viknesh
2024-05-15,NES093,Lactogrow,9,90.8,John
2024-04-14,NES083,KitKat,5,82.4,Viknesh
2024-01-26,NES087,KitKat,10,40.2,John
2023-02-18,NES009,Koko Krunch,4,85.6,Hazim
2022-07-22,NES045,Milo,5,130.0,Wei Yong
2023-06-02,NES022,Cerelac,10,67.8,John
2023-08-18,NES016,Koko Krunch,8,31.8,Amira
2024-08-07,NES001,Cerelac,8,46.7,Amira
2023-12-16,NES023,Koko Krunch,1,133.8,Hazim
2022-09-18,NES059,Cerelac,4,38.2,Wei Yong
2024-09-15,NES028,Koko Krunch,4,146.0,Amira
2023-09-25,NES086,Milo,10,63.1,Viknesh
2023-01-30,NES067,Cerelac,4,69.3,Wei Yong
2022-08-12,NES056,Nescafé,10,52.1,Hazim
2025-03-21,NES084,Maggi,4,69.0,Hazim
2025-06-11,NES006,KitKat,4,136.5,Wei Yong
